head_id,pess_gap_p_h,bellman_err_e_h,rho_h,min_win_rate_d_h,eta_h,q_sa_mean_h,q_next_mean_h,selected,rho_mean,rho_std,rho_cv,rho_d_corr,num_samples,critic_subsample_size,e_weight,selected_low_rho,selected_low_eta,selected_high_eta,selected_random_topk
0,0.34108716338887296,13.792244048658013,1.7203115682546744,0.0977456,1.6815286961070715,-399.04582479957105,-397.89234722223284,1,2.5344320696523113,2.088298212928445,0.8239708728808903,0.1587739376372515,50000,2,0.1,1,1,0,0
1,0.3018256624447831,14.189532070827,1.720778869527483,0.1000944,1.7224031125400057,-399.0215429286909,-397.91787966087105,1,2.5344320696523113,2.088298212928445,0.8239708728808903,0.1587739376372515,50000,2,0.1,1,1,0,0
2,0.36015373413486557,12.963503522635927,1.6565040863984584,0.0987964,1.6365662395579428,-399.20401744966983,-397.88558851166965,1,2.5344320696523113,2.088298212928445,0.8239708728808903,0.1587739376372515,50000,2,0.1,1,1,0,1
3,0.3533690296921261,15.390229723880836,1.8923920020802099,0.0987404,1.8685552455664831,-398.9889691595936,-397.8959310148811,0,2.5344320696523113,2.088298212928445,0.8239708728808903,0.1587739376372515,50000,2,0.1,0,0,1,1
4,0.371131887390233,13.00027532760236,1.671159420150469,0.0995164,1.6630775268868687,-399.30131344698907,-397.9085065083814,1,2.5344320696523113,2.088298212928445,0.8239708728808903,0.1587739376372515,50000,2,0.1,1,1,0,1
5,0.9605423823401937,78.08624305972518,8.769166688312712,0.100645,8.825726930879634,-399.56667301712037,-397.8896807443285,0,2.5344320696523113,2.088298212928445,0.8239708728808903,0.1587739376372515,50000,2,0.1,0,0,1,0
6,0.3578245384382254,19.168626914371316,2.274687229875357,0.1029878,2.3426501006645633,-398.86537769209144,-397.9212174341726,0,2.5344320696523113,2.088298212928445,0.8239708728808903,0.1587739376372515,50000,2,0.1,0,0,1,1
7,0.4394215255464562,17.36373973653062,2.175795499199518,0.0986042,2.1454255310791384,-399.20589610666275,-397.8862077665973,0,2.5344320696523113,2.088298212928445,0.8239708728808903,0.1587739376372515,50000,2,0.1,0,0,1,1
8,0.29973554983744694,14.198164189576623,1.7195519687951093,0.1000336,1.720129566243668,-399.0224924218321,-397.89002520238876,1,2.5344320696523113,2.088298212928445,0.8239708728808903,0.1587739376372515,50000,2,0.1,1,1,0,0
9,0.4397874528849132,13.041859110442097,1.743973363929123,0.1028362,1.793435757133305,-399.324394920373,-397.93008734437944,0,2.5344320696523113,2.088298212928445,0.8239708728808903,0.1587739376372515,50000,2,0.1,0,0,1,0
