head_id,pess_gap_p_h,bellman_err_e_h,rho_h,min_win_rate_d_h,eta_h,q_sa_mean_h,q_next_mean_h,selected,rho_mean,rho_std,rho_cv,rho_d_corr,num_samples,critic_subsample_size,e_weight,selected_low_rho,selected_low_eta,selected_high_eta,selected_random_topk
0,0.3051493615483294,18.426054847558486,2.147754846304178,0.1009986,2.1692021092791602,-398.35316152118565,-397.4616423954153,1,2.1778373286006643,0.1649530732056922,0.07574168661819355,-0.36040810714840027,50000,2,0.1,1,1,0,0
1,0.3656780131226074,15.979563145621631,1.9636343276847705,0.0991,1.9459614241394652,-398.559421296345,-397.46131250956296,1,2.1778373286006643,0.1649530732056922,0.07574168661819355,-0.36040810714840027,50000,2,0.1,1,1,0,0
2,0.3010034226640233,19.01815609800922,2.2028190324649457,0.0987932,2.176235194757639,-398.20283514863013,-397.410187133646,0,2.1778373286006643,0.1649530732056922,0.07574168661819355,-0.36040810714840027,50000,2,0.1,0,0,1,1
3,0.3338538861631401,17.986837241964025,2.1325376103595426,0.097161,2.0719946604019692,-398.2940571606362,-397.42910082552436,1,2.1778373286006643,0.1649530732056922,0.07574168661819355,-0.36040810714840027,50000,2,0.1,1,1,0,1
4,0.3352468479494819,20.24244709890946,2.359491557840428,0.098604,2.326552823037693,-398.17347743640426,-397.4298869266343,0,2.1778373286006643,0.1649530732056922,0.07574168661819355,-0.36040810714840027,50000,2,0.1,0,0,1,1
5,0.35468303947260493,18.806370617838073,2.2353201012564123,0.0987482,2.20733814349507,-398.4220991566193,-397.4189517448163,0,2.1778373286006643,0.1649530732056922,0.07574168661819355,-0.36040810714840027,50000,2,0.1,0,0,1,0
6,0.3247507229523429,18.639148202663943,2.1886655432187374,0.1022716,2.2383830458601897,-398.34601835718274,-397.4439986110926,0,2.1778373286006643,0.1649530732056922,0.07574168661819355,-0.36040810714840027,50000,2,0.1,0,0,1,1
7,0.24204928006119808,17.339714438567736,1.976020723917972,0.101645,2.008526063973816,-398.2413992234039,-397.44447856383084,1,2.1778373286006643,0.1649530732056922,0.07574168661819355,-0.36040810714840027,50000,2,0.1,1,1,0,1
8,0.3229582986052524,22.101439732284373,2.5331022718336897,0.0992542,2.51421014366934,-398.3760879038429,-397.41308771706343,0,2.1778373286006643,0.1649530732056922,0.07574168661819355,-0.36040810714840027,50000,2,0.1,0,0,1,0
9,0.2515331070801504,17.874941640458157,2.039027271125966,0.1034242,2.1088474320591177,-398.20199434406163,-397.4672734333396,1,2.1778373286006643,0.1649530732056922,0.07574168661819355,-0.36040810714840027,50000,2,0.1,1,1,0,0
