head_id,pess_gap_p_h,bellman_err_e_h,rho_h,min_win_rate_d_h,eta_h,q_sa_mean_h,q_next_mean_h,selected,rho_mean,rho_std,rho_cv,rho_d_corr,num_samples,critic_subsample_size,e_weight,selected_low_rho,selected_low_eta,selected_high_eta,selected_random_topk
0,0.30699168568239305,17.52563248384779,2.059554934067172,0.1000724,2.061045845734852,-398.44971410711526,-397.452435523417,0,1.848505567013704,0.10819078947548916,0.0585287871569603,-0.32510490293608246,50000,2,0.1,0,0,1,0
1,0.36313015502352797,14.830370198467199,1.846167174870248,0.1029448,1.9005329157825355,-398.577964142108,-397.4956754251468,0,1.848505567013704,0.10819078947548916,0.0585287871569603,-0.32510490293608246,50000,2,0.1,0,0,1,0
2,0.3294629546055326,14.50241867504244,1.7797048221097767,0.0992952,1.7671612858074182,-398.5883678212881,-397.40580339993716,1,1.848505567013704,0.10819078947548916,0.0585287871569603,-0.32510490293608246,50000,2,0.1,1,1,0,1
3,0.3863596687954914,13.085216915986635,1.6948813603941548,0.1026944,1.7405480697138083,-398.8970496374691,-397.46954075374606,1,1.848505567013704,0.10819078947548916,0.0585287871569603,-0.32510490293608246,50000,2,0.1,1,1,0,1
4,0.3724320386611708,16.396122528915395,2.0120442915527104,0.0971552,1.9548054600660727,-398.391453912909,-397.3874452622819,0,1.848505567013704,0.10819078947548916,0.0585287871569603,-0.32510490293608246,50000,2,0.1,0,0,1,1
5,0.4416953192488681,13.892873586002887,1.830982677849157,0.0950414,1.7401913967661888,-398.86081321573374,-397.38332544150114,1,1.848505567013704,0.10819078947548916,0.0585287871569603,-0.32510490293608246,50000,2,0.1,0,1,0,0
6,0.33427626037430846,15.66621346929758,1.9008976073040666,0.1004206,1.9088925917511286,-398.5496334307003,-397.45022332312345,0,1.848505567013704,0.10819078947548916,0.0585287871569603,-0.32510490293608246,50000,2,0.1,0,0,1,1
7,0.3356036126514445,14.49105106359728,1.7847087190111726,0.0997702,1.7806072803141568,-398.6833825287926,-397.4326545998788,1,1.848505567013704,0.10819078947548916,0.0585287871569603,-0.32510490293608246,50000,2,0.1,1,1,0,1
8,0.36987475241432277,14.568878975669817,1.8267626499813043,0.1018662,1.8608535084699047,-398.6450248020136,-397.4266355509162,0,1.848505567013704,0.10819078947548916,0.0585287871569603,-0.32510490293608246,50000,2,0.1,1,0,1,0
9,0.39913262059824595,13.502188123990289,1.7493514329972748,0.1007396,1.7622894599667764,-398.899997017951,-397.45935195601226,1,1.848505567013704,0.10819078947548916,0.0585287871569603,-0.32510490293608246,50000,2,0.1,1,1,0,0
