head_id,pess_gap_p_h,bellman_err_e_h,rho_h,min_win_rate_d_h,eta_h,q_sa_mean_h,q_next_mean_h,selected,rho_mean,rho_std,rho_cv,rho_d_corr,num_samples,critic_subsample_size,e_weight,selected_low_rho,selected_low_eta,selected_high_eta,selected_random_topk
0,0.5054730041203027,20.754185947865718,2.5808915989068746,0.0977392,2.522542549384533,-349.60292695890126,-348.23001198458434,1,2.8860560755667892,0.3730526331105776,0.12926035463282212,-0.35229323540665086,50000,2,0.1,1,1,0,0
1,0.6006293478822238,20.525122855068503,2.6531416333890743,0.1058932,2.80949629517833,-350.0073645047003,-348.2991373499948,0,2.8860560755667892,0.3730526331105776,0.12926035463282212,-0.35229323540665086,50000,2,0.1,1,0,1,0
2,0.4803126088899856,22.43598365933629,2.7239109748236148,0.0987068,2.6886850892286867,-349.45092884883644,-348.2772530496073,1,2.8860560755667892,0.3730526331105776,0.12926035463282212,-0.35229323540665086,50000,2,0.1,1,1,0,1
3,1.071931350124002,27.97426355112132,3.8693577052361343,0.0927222,3.587753231389136,-350.313484055562,-348.1995277537167,0,2.8860560755667892,0.3730526331105776,0.12926035463282212,-0.35229323540665086,50000,2,0.1,0,0,1,1
4,0.7292337040585527,20.428563313661254,2.7720900354246782,0.1065494,2.9536450048402814,-350.08900630904617,-348.3250505993873,0,2.8860560755667892,0.3730526331105776,0.12926035463282212,-0.35229323540665086,50000,2,0.1,0,0,1,1
5,0.6787934092279441,20.914785853112505,2.7702719945391947,0.0989224,2.7404192694841134,-350.07453357726155,-348.2103293932295,1,2.8860560755667892,0.3730526331105776,0.12926035463282212,-0.35229323540665086,50000,2,0.1,0,1,0,0
6,0.7216726130942351,24.986201854641354,3.2202927985583707,0.1071006,3.4489525641175502,-349.7596104286909,-348.3457658093655,0,2.8860560755667892,0.3730526331105776,0.12926035463282212,-0.35229323540665086,50000,2,0.1,0,0,1,1
7,0.5547044850985772,20.783149350665084,2.633019420165086,0.1011242,2.662619558224626,-349.78435822631,-348.2877497454971,1,2.8860560755667892,0.3730526331105776,0.12926035463282212,-0.35229323540665086,50000,2,0.1,1,1,0,1
8,0.5834078151289229,23.767178955783265,2.9601257107072496,0.0878226,2.5996591024456746,-349.1971539946008,-348.1605664515865,1,2.8860560755667892,0.3730526331105776,0.12926035463282212,-0.35229323540665086,50000,2,0.1,0,1,0,0
9,0.5608287458604105,21.166301380572044,2.677458883917615,0.1034194,2.7690116360931305,-349.7538569803929,-348.2802542545307,0,2.8860560755667892,0.3730526331105776,0.12926035463282212,-0.35229323540665086,50000,2,0.1,1,0,1,0
