head_id,pess_gap_p_h,bellman_err_e_h,rho_h,min_win_rate_d_h,eta_h,q_sa_mean_h,q_next_mean_h,selected,rho_mean,rho_std,rho_cv,rho_d_corr,num_samples,critic_subsample_size,e_weight,selected_low_rho,selected_low_eta,selected_high_eta,selected_random_topk
0,1.4715624229095108,92.66767748634336,10.738330171543847,0.1053036,11.307847119737135,-373.6246774634075,-372.1378618293774,0,3.49770463113873,2.4871845257981153,0.7110904953336412,0.3905864562735384,50000,2,0.1,0,0,1,0
1,0.6009259441302663,21.375888944759975,2.738514838606264,0.1004716,2.751429399442191,-373.1237608953881,-372.10646351005914,0,3.49770463113873,2.4871845257981153,0.7110904953336412,0.3905864562735384,50000,2,0.1,0,0,1,0
2,0.5364101839296943,18.87528258708497,2.4239384426381916,0.1020644,2.4739779804502167,-373.3611724711144,-372.11791807132005,1,3.49770463113873,2.4871845257981153,0.7110904953336412,0.3905864562735384,50000,2,0.1,1,1,0,1
3,0.48464353816114714,20.24026858802228,2.5086703969633755,0.0943356,2.3665690343408787,-373.0172308820212,-372.05949602715253,1,3.49770463113873,2.4871845257981153,0.7110904953336412,0.3905864562735384,50000,2,0.1,1,1,0,1
4,0.596992906188525,21.363488068527463,2.733341713041271,0.1055408,2.88479042219842,-373.4278293356252,-372.1287372409713,0,3.49770463113873,2.4871845257981153,0.7110904953336412,0.3905864562735384,50000,2,0.1,0,0,1,1
5,0.4204188116592058,16.37761710446632,2.058180522105838,0.0940074,1.9348418026539431,-373.544127243396,-372.0346938939983,1,3.49770463113873,2.4871845257981153,0.7110904953336412,0.3905864562735384,50000,2,0.1,1,1,0,0
6,0.7493017778627757,36.3369093865905,4.382992716521826,0.0964558,4.227650265897832,-372.9717641645479,-372.09132164783955,0,3.49770463113873,2.4871845257981153,0.7110904953336412,0.3905864562735384,50000,2,0.1,0,0,1,1
7,0.5585566208609469,18.58668812824549,2.417225433685496,0.103573,2.503592648071814,-373.54005232434156,-372.1249671601498,1,3.49770463113873,2.4871845257981153,0.7110904953336412,0.3905864562735384,50000,2,0.1,1,1,0,1
8,0.6930096007897387,19.94569282624004,2.687578883413743,0.0969852,2.6065534945812354,-373.5298592952895,-372.0789679152036,0,3.49770463113873,2.4871845257981153,0.7110904953336412,0.3905864562735384,50000,2,0.1,0,0,1,0
9,0.5588246305887826,17.294485622786613,2.288273192867444,0.1012626,2.3171646984841185,-373.53620163356067,-372.094702491039,1,3.49770463113873,2.4871845257981153,0.7110904953336412,0.3905864562735384,50000,2,0.1,1,1,0,0
